source_number;name;ra;dec;snr;ir_contam_flag;nn_quality_flag;y5r500;y5r500_error;validation_status;redshift;redshift_source_name;mass_sz;mass_sz_pos_err;cosmology_sample_flag
1428;PSZ2 G303.75-32.86;6,0181;-84,2207; 5.12938;0;0,023748;0,00153394;0,00062631; -1;;;;;0
1430;PSZ2 G303.98-18.29;199,3557;-81,1092; 4.83872;0;0,007211;0,00100636;0,000302853; -1;;;;;0
1431;PSZ2 G304.44+32.48;194,3411;-30,3669;12,40034;0;0,990476;0,0177708;0,00447185; 21; 0.055400;RXCJ1257.2-3022; 3.452855;0,190898;1
1432;PSZ2 G304.65-31.66;354,9464;-85,218; 8.28185;0;0,999464;0,00419928;0,000873396; 21; 0.193400;RXCJ2340.1-8510; 4.709839;0,274896;1
1434;PSZ2 G304.84+69.84;193,5236;6,9788; 4.72224;0;0,968944;0,000785655;0,000169485; 20; 0.346000;WHL J193.505+7.028; 4.817952;0,622549;0
1433;PSZ2 G304.84-41.40;7,0699;-75,634;11,2193;0;0,991911;0,00181344;0,000344356; 20; 0.410000;PLCKESZG304.84-41.; 7.645609;0,345438;1
1435;PSZ2 G304.91+45.43;194,3179;-17,4108;16,11598;0;0,924183;0,0253175;0,00346191; 21; 0.047300;RXCJ1257.1-1724; 3.688718;0,157765;1
1436;PSZ2 G304.95-18.60;205,5794;-81,2788; 4.64659;0;0,004847;0,00161906;0,000615498; -1;;;;;0
1437;PSZ2 G305.14-33.60;357,0184;-83,2463; 5.29016;0;0,103658;0,00152578;0,000750348; -1;;;;;0
1438;PSZ2 G305.39-40.24;4,6578;-76,7277; 5.07610;0;0,95569;0,00215547;0,00117028; 16;;;;;0
1439;PSZ2 G305.55-42.77;5,7782;-74,2064; 5.55634;0;0,832164;0,00307526;0,00135128; -1;;;;;0
1440;PSZ2 G305.59-54.80;9,5578;-62,2546; 5.26117;0;0,999657;0,00188371;0,00077919; -1;;;;;0
1441;PSZ2 G305.76+44.79;194,9768;-18,033; 5.71714;0;0,970078;0,0011165;0,000257809; -1;;;;;0
1442;PSZ2 G305.88-44.56;5,8866;-72,4041; 8.63036;0;0,962964;0,00128486;0,000288989; 20; 0.300000;; 5.688925;0,402616;1
1443;PSZ2 G305.96-25.45;251,919;-86,8107; 6.64376;0;0,949653;0,00153902;0,000511336; -1;;;;;0
1444;PSZ2 G305.96-37.15;359,2901;-79,6525; 6.72116;0;0,924986;0,00378085;0,00129061; -1;;;;;1
1445;PSZ2 G306.02+34.47;195,7518;-28,33; 5.63451;0;0,9704;0,00269048;0,00112579; 20; 0.221200;; 4.996375;0,55581;0
1446;PSZ2 G306.22-53.56;8,4858;-63,4495; 4.50315;0;0,99253;0,00107918;0,000531626; 22; 0.597129;SPT-CLJ0033-6326; 5.170574;0,693647;0
1447;PSZ2 G306.23+11.92;197,9731;-50,8189; 5.02782;0;0,985381;0,00135198;0,000512876; -1;;;;;0
1448;PSZ2 G306.50+38.50;195,9278;-24,2807; 7.61472;0;0,976194;0,00415785;0,000963733; 21; 0.128800;RXCJ1303.7-2415; 4.275730;0,364418;0
1449;PSZ2 G306.62-41.25;1,6583;-75,5472; 5.18556;0;0,99842;0,00126874;0,000511386; -1;;;;;0
1450;PSZ2 G306.66+61.06;194,6654;-1,7497;12,02371;0;0,969616;0,0079667;0,00149917; 21; 0.084500;RXCJ1258.6-0145; 4.446865;0,240766;1
1451;PSZ2 G306.77+58.61;194,8673;-4,2009;15,4475;0;0,986556;0,0121571;0,00159619; 21; 0.084500;RXCJ1259.3-0411; 5.074183;0,176684;1
1452;PSZ2 G307.23+16.35;198,8399;-46,3162; 5.32683;0;0,98304;0,000989461;0,000184048; -1;;;;;0
1453;PSZ2 G307.56-10.74;208,6607;-73,044; 9.97799;0;0,960691;0,00654849;0,00188544; 20; 0.250000;; 7.745479;0,50595;0
1454;PSZ2 G307.72-77.87;11,5624;-39,2073; 5.78155;0;0,852148;0,00124348;0,000431135; 20; 0.453000;; 6.035635;0,621573;0
1455;PSZ2 G308.04-15.48;216,0946;-77,4267; 4.65930;0;0,967932;0,00111093;0,000401279; -1;;;;;0
1456;PSZ2 G308.33-20.21;229,6124;-81,503;10,69527;0;0,982239;0,00356746;0,000904447; 20; 0.480000;;10,3187;0,570543;0
1457;PSZ2 G308.44+24.24;199,278;-38,3558; 7.10029;0;0,985766;0,00219983;0,000573335; 21; 0.255300;RXCJ1317.1-3821; 6.286082;0,548044;1
1458;PSZ2 G308.64+60.26;195,6929;-2,484; 4.53094;0;0,991863;0,00389237;0,00206912; 21; 0.084700;RXCJ1302.8-0230; 2.222319;0,316916;0
1459;PSZ2 G308.85-50.61;3,5682;-66,0802; 5.80819;0;0,769738;0,000876383;0,000224479; 21; 0.159900;RXCJ0014.3-6604; 3.030337;0,328876;0
1460;PSZ2 G309.39+13.26;202,5016;-49,1231; 5.56859;0;0,995841;0,00143516;0,00040233; 20; 0.280000;; 5.710883;0,615878;0
1461;PSZ2 G309.43-72.86;10,1943;-44,1328; 6.45908;0;0,968609;0,00143905;0,000451168; 22; 0.350000;SPT-CLJ0040-4407; 5.820646;0,54414;1
1462;PSZ2 G309.49+37.31;198,6313;-25,2657; 8.20374;0;0,997439;0,00193154;0,000499082; 21; 0.243900;RXCJ1314.4-2515; 6.716546;0,528581;1
1463;PSZ2 G309.62-19.95;234,8254;-80,5657; 7.35125;0;0,0101;0,00184065;0,000411177; -1;;;;;0
1464;PSZ2 G310.22+23.02;201,5512;-39,3545; 4.72333;0;0,917537;0,0017121;0,000689762; -1;;;;;0
1465;PSZ2 G310.81+83.91;193,7525;21,0948; 8.28912;0;0,006168;0,00925794;0,00177781; -1;;;;;0
1466;PSZ2 G311.18-47.76;357,6798;-68,3802; 4.85079;0;0,997201;0,00167109;0,000651561; -1;;;;;0
1467;PSZ2 G311.23-23.00;255,9131;-81,4289; 4.89304;0;0,055838;0,00217478;0,00113115; -1;;;;;0
1468;PSZ2 G311.33-48.50;358,1152;-67,6485; 5.28048;0;0,918772;0,00268149;0,0010075; -1;;;;;0
1469;PSZ2 G311.62-42.31;350,0519;-73,2378; 4.61992;0;0,995279;0,00211251;0,00121989; 21; 0.098400;RXCJ2319.6-7313; 1.950878;0,280212;0
1470;PSZ2 G311.91-78.80;10,6511;-38,1642; 5.20807;0;0,919006;0,000918018;0,000337015; 20; 0.219345;ACO 2812; 3.646767;0,433244;0
1471;PSZ2 G311.98+30.71;201,9932;-31,5125;18,56985;0;0,996597;0,0447683;0,00503944; 21; 0.048000;RXCJ1327.9-3130; 4.786142;0,165624;1
1472;PSZ2 G312.35+17.84;205,3896;-44,104; 4.64904;0;0,994389;0,00208637;0,00102533; -1;;;;;0
1473;PSZ2 G312.48-28.86;296,6917;-81,3869; 5.56126;0;0,998898;0,00321178;0,00118821; -1;;;;;0
1474;PSZ2 G312.62+35.05;201,7701;-27,1498;10,92422;0;0,955864;0,0248145;0,00417943; 21; 0.045800;RXCJ1326.9-2710; 2.888308;0,167574;1
1475;PSZ2 G312.63-66.40;6,8029;-50,2686; 6.92578;0;0,99744;0,0036464;0,00116686; 21; 0.144800;RXCJ0027.3-5015; 3.542888;0,332807;1
1476;PSZ2 G312.94+55.38;198,5684;-7,0412; 4.60305;0;0,964033;0,00159217;0,000739645; 21; 0.189200;RXCJ1314.2-0659; 3.832989;0,536452;0
1477;PSZ2 G313.00-30.01;303,2835;-80,7011; 6.21216;0;0,999087;0,0102284;0,003916; 21; 0.138000;RXCJ2014.2-8038; 3.754782;0,432393;0
1479;PSZ2 G313.33+30.29;203,4175;-31,7179; 6.59686;0;0,988229;0,0351873;0,0147904; 21; 0.049000;RXCJ1333.6-3139; 2.443000;0,213369;1
1478;PSZ2 G313.33+61.13;197,8603;-1,3364;16,74117;0;0,987111;0,00613085;0,000807985; 20; 0.183200;RXC J1311.5-0120; 8.768981;0,336874;1
1480;PSZ2 G313.55+41.93;201,2666;-20,2411; 5.03199;0;0,905811;0,00298219;0,0011151; 21; 0.192600;RXCJ1325.1-2014; 4.043344;0,513753;0
1481;PSZ2 G313.84+19.21;206,886;-42,4603; 6.63218;0;0,983837;0,0024638;0,000725406; 20; 0.282500;; 6.694419;0,539894;1
1482;PSZ2 G313.88-17.11;240,4389;-75,7574;16,63657;0;0,996803;0,00860508;0,00101958; 21; 0.153000;RXC J1601.7-7544; 8.025071;0,264335;1
1483;PSZ2 G314.26-55.35;359,7065;-60,5965; 5.94317;0;0,875404;0,00227688;0,000665885; 21; 0.098900;RXCJ2359.3-6042; 2.261127;0,226984;0
1484;PSZ2 G314.46+13.54;209,6776;-47,8116;14,9011;0;0,994307;0,0223643;0,00296282; 21; 0.074000;RXC J1358.9-4750; 5.285008;0,255471;0
1485;PSZ2 G314.77-28.57;293,4761;-79,4366; 8.21795;0;0,000396;0,0194626;0,00398862; -1;;;;;0
1486;PSZ2 G314.96+10.06;211,9007;-51,021;15,49399;0;0,990317;0,0200123;0,00279237; 21; 0.096600;RXC J1407.8-5100; 6.831312;0,314851;0
1487;PSZ2 G315.36+38.54;203,4202;-23,3042; 6.32460;0;0,894639;0,00297212;0,0013706; 21; 0.126400;RXCJ1333.6-2317; 3.883662;0,398859;1
1488;PSZ2 G315.56-37.04;328,9119;-75,4309; 8.07025;0;0,990678;0,00186837;0,000446924; 20; 0.233000;; 5.692326;0,432994;1
1489;PSZ2 G315.66-28.64;293,5013;-78,6476; 8.21382;0;0,011628;0,0121711;0,00243268; -1;;;;;0
1490;PSZ2 G315.68-18.04;247,8374;-75,1437;17,05772;0;0,996786;0,0134848;0,0014179; 21; 0.105000;RXC J1631.6-7507; 6.424092;0,220528;1
1491;PSZ2 G315.71-83.81;11,2292;-33,1467; 4.55228;0;0,891769;0,00263889;0,00128202; -1;;;;;0
1492;PSZ2 G316.31+28.53;206,8725;-32,8747;18,85321;0;0,995473;0,0382687;0,00374283; 21; 0.039100;RXCJ1347.4-3250; 4.627691;0,138223;1
1493;PSZ2 G316.43+54.02;200,8194;-8,013; 5.18380;0;0,728043;0,00104182;0,000247485; -1;;;;;0
1494;PSZ2 G316.51-33.21;313,5504;-76,7867; 4.86085;0;0,956384;0,00101421;0,000333197; -1;;;;;0
1495;PSZ2 G316.89-32.24;309,0955;-76,8456; 5.18287;0;0,961764;0,00255216;0,00125166; -1;;;;;0
1496;PSZ2 G317.52+59.94;200,1132;-2,0996; 4.51434;0;0,999762;0,00235717;0,00114744; 13; 0.315551;; 5.084684;0,741649;0
1497;PSZ2 G317.58-17.82;251,3732;-73,5923; 4.93655;0;0,971232;0,00657247;0,00235326; 21; 0.069000;RXC J1645.4-7334; 2.059166;0,270816;0
1498;PSZ2 G317.79+26.63;208,992;-34,367; 5.76145;0;0,451323;0,00416936;0,0017943; -1;;;;;0
1499;PSZ2 G318.05-58.88;358,7029;-56,5519; 5.00342;0;0,852607;0,00217796;0,000926702; 22; 0.530000;SPT-CLJ2354-5633; 5.028991;0,569737;0
1500;PSZ2 G318.14-29.57;296,7757;-76,4034; 7.45623;0;0,945165;0,00431429;0,00139503; 21; 0.217000;RXCJ1947.3-7623; 5.887117;0,474927;0
1501;PSZ2 G318.25+73.24;197,3109;10,9017; 5.33476;0;0,963898;0,00270114;0,00140165; 20; 0.425500;WHL J197.343+10.85; 6.126018;0,655889;0
1502;PSZ2 G318.46+83.79;194,638;21,1366; 9.40104;0;0,003883;0,0138175;0,00187392; -1;;;;;0
1503;PSZ2 G318.54-07.62;232,9243;-65,5214; 4.50377;0;0,993977;0,0024611;0,00114101; -1;;;;;0
1504;PSZ2 G318.62+58.55;200,9819;-3,3189; 4.85596;0;0,895937;0,0020437;0,000999291; 24; 0.219595;RMJ132413.2-031751.5; 4.418548;0,596715;0
1505;PSZ2 G319.16+26.63;210,4069;-34,0109; 4.76907;0;0,762553;0,00547429;0,00307842; -1;;;;;0
1506;PSZ2 G319.19-48.59;346,7538;-65,1009; 5.41720;0;0,991336;0,00203971;0,00085475; 22; 0.529800;SPT-CLJ2306-6505; 5.546910;0,557088;0
1507;PSZ2 G319.27-19.57;259,5763;-73,2266; 5.02407;0;0,994827;0,00229055;0,000883895; 20; 0.260000;; 4.597099;0,553796;0
1508;PSZ2 G319.41-27.54;288,3036;-75,362; 4.66161;0;0,999735;0,00606055;0,00350861; 21; 0.072600;RXCJ1912.6-7517; 2.249766;0,336092;0
1509;PSZ2 G319.64-65.11;1,8784;-50,56; 5.43311;0;0,943385;0,00489804;0,00232065; -1;;;;;0
1510;PSZ2 G320.94+83.69;194,946;21,1157; 7.32185;0;0,040647;0,006983;0,00154472; -1;;;;;0
1511;PSZ2 G321.08-17.96;257,9283;-70,9264; 4.51812;0;0,942023;0,00089507;0,000295031; -1;;;;;0
1512;PSZ2 G321.30+50.63;204,5938;-10,5554; 4.63419;0;0,959705;0,00522618;0,00340415; 16;;;;;0
1513;PSZ2 G321.94+75.57;197,6433;13,4177; 4.65786;0;0,972541;0,00373581;0,0022138; -1;;;;;0
1514;PSZ2 G321.98-47.96;342,4564;-64,4152;13,6725;0;0,993987;0,00609849;0,00103369; 21; 0.094000;RXCJ2249.9-6425; 4.023152;0,176678;1
1515;PSZ2 G322.44+20.29;216,6179;-38,9512; 5.25618;0;0,862602;0,00106707;0,000217542; -1;;;;;0
1516;PSZ2 G322.63-49.15;343,5306;-63,2452; 7.85920;0;0,989972;0,00251507;0,000716745; 21; 0.211200;RXCJ2254.0-6315; 4.651399;0,322949;1
1517;PSZ2 G322.74-42.10;330,7661;-67,9635; 4.82680;0;0,911717;0,000816351;0,000287125; -1;;;;;0
1518;PSZ2 G322.77+59.52;202,7771;-1,8055; 8.68979;0;0,94665;0,0117144;0,0026997; 20; 0.085200;RXC J1330.8-0152; 3.226144;0,244942;1
1519;PSZ2 G323.08-63.98;358,9955;-50,9141; 5.68213;0;0,980953;0,00386643;0,00140804; 22; 0.319600;SPT-CLJ2355-5055; 4.569305;0,525153;0
1520;PSZ2 G323.30+63.66;201,7478;2,2119; 8.56836;0;0,977439;0,00407733;0,001018; 20; 0.259000;ZwCl 1324.6+0229; 6.424766;0,419557;1
1521;PSZ2 G323.31+27.37;214,2706;-32,0827; 5.67793;0;0,916774;0,00234712;0,000900568; -1;;;;;0
1522;PSZ2 G323.39+81.61;195,954;19,2421; 5.51465;0;0,865336;0,00647564;0,0019257; 20; 0.064300;RXC J1303.7+1916; 1.859241;0,254416;0
1523;PSZ2 G323.70-25.45;282,4324;-71,3248; 5.73794;0;0,951993;0,00102453;0,000236857; -1;;;;;0
1524;PSZ2 G323.77-33.80;308,3536;-70,8782; 5.35239;0;0,975602;0,00146623;0,000655647; -1;;;;;0
1525;PSZ2 G323.96+43.81;208,5255;-16,4826; 4.97385;0;0,672358;0,00362196;0,00185468; -1;;;;;0
1526;PSZ2 G324.04+48.79;206,8863;-11,7626;11,50636;0;0,992792;0,0025031;0,000404841; 21; 0.451600;RXCJ1347.5-1144;11,029433;0,568343;1
1527;PSZ2 G324.54-44.97;334,5048;-65,177; 8.58427;0;0,99536;0,00427437;0,00101731; 21; 0.095100;RXCJ2218.0-6511; 3.003284;0,223201;1
1528;PSZ2 G324.59-11.52;249,5789;-64,3594;32,40285;0;0,992847;0,0871314;0,00899872; 21; 0.050800;RXC J1638.2-6420; 7.939415;0,15273;0
1529;PSZ2 G324.69+62.17;202,8289;0,9957; 5.18634;0;0,917492;0,00214375;0,000948731; 24; 0.359299;RMJ133111.4+010003.2; 5.607998;0,642814;0
1530;PSZ2 G324.99-49.26;341,2653;-62,1011; 6.15017;0;0,998044;0,00228588;0,000777932; 22; 0.580000;SPT-CLJ2245-6206; 5.993725;0,523448;1
1531;PSZ2 G325.17-07.05;243,3763;-60,8736; 6.76834;0;0,999999;0,0354978;0,0059187; 21; 0.015700;RXC J1614.3-6052; 2.396106;0,18833;0
1532;PSZ2 G325.19+49.12;207,4979;-11,1993; 4.62055;0;0,979717;0,0021211;0,00106437; -1;;;;;0
1533;PSZ2 G325.25-33.72;307,2512;-69,7017; 4.65407;0;0,988347;0,00127143;0,000519114; -1;;;;;0
1534;PSZ2 G325.70+17.34;221,861;-40,3457; 8.74540;0;0,977894;0,00434499;0,00120795; 20; 0.315500;; 7.569986;0,508679;1
1535;PSZ2 G325.86-33.56;306,4916;-69,2387; 4.51756;0;0,908266;0,00101361;0,00042209; -1;;;;;0
1536;PSZ2 G325.99-59.48;353,0964;-53,9657; 5.85560;0;0,938024;0,00130801;0,000481804; 22; 0.402000;SPT-CLJ2332-5358; 5.615111;0,574531;0
1537;PSZ2 G326.01+17.21;222,2803;-40,3275; 4.64979;0;0,997481;0,00568613;0,00308384; 30; 0.062000;ABELL S0774; 2.120057;0,237908;0
1538;PSZ2 G326.71+50.30;208,0082;-9,7483; 4.50661;0;0,745704;0,0111266;0,00695212; 21; 0.202100;RXCJ1352.2-0945; 4.042493;0,524841;0
1539;PSZ2 G326.73+54.80;206,375;-5,5498; 5.91758;0;0,999714;0,00283148;0,00110852; 20;;;;;0
1540;PSZ2 G327.27+11.05;227,8356;-45,1025; 7.24656;0;0,550816;0,0014186;0,000190105; -1;;;;;0
1541;PSZ2 G327.29+09.99;228,6528;-45,9927; 7.53576;0;0,99924;0,00888296;0,00213082; 21; 0.058000;RXC J1514.6-4558; 2.968433;0,250756;0
1542;PSZ2 G327.53+25.88;219,0463;-31,9332; 5.19684;0;0,965832;0,00530613;0,00266852; 20; 0.303800;; 5.516123;0,669884;0
1543;PSZ2 G327.66-54.26;345,9076;-57,3802; 5.81072;0;0,747011;0,00089856;0,00021973; -1;;;;;0
1544;PSZ2 G328.05+15.79;225,437;-40,6348; 5.58051;0;0,983348;0,00340974;0,00189341; -1;;;;;0
1545;PSZ2 G328.24+18.21;224,0897;-38,4416; 6.38054;0;0,995901;0,00642529;0,0031874; 21; 0.115000;RXC J1456.2-3826; 3.502504;0,34659;1
1546;PSZ2 G328.31-09.71;251,6509;-60,3984;10,23338;0;0,993798;0,00623743;0,00191457; 21; 0.148000;RXC J1646.6-6023; 6.214705;0,403606;0
1547;PSZ2 G328.58-25.25;284,0177;-66,9405; 5.27100;0;0,981672;0,00135971;0,000456824; 21; 0.179700;RXCJ1855.8-6654; 3.823897;0,440834;0
1548;PSZ2 G328.96+71.97;200,8033;10,7282; 5.85160;0;0,853343;0,00202385;0,001106; -1;;;;;0
1549;PSZ2 G329.29+29.18;218,9842;-28,2837; 5.05773;0;0,966686;0,0038692;0,00139302; -1;;;;;0
1550;PSZ2 G329.36-09.90;253,2597;-59,7165;13,8364;0;0,994545;0,016205;0,00251916; 21; 0.048000;RXC J1653.0-5943; 3.669181;0,180827;0
1551;PSZ2 G329.48-22.67;278,248;-65,5528; 6.16602;0;0,939824;0,00141123;0,000362105; 20;;;;;1
1552;PSZ2 G329.53-54.73;345,1035;-56,2769; 5.77081;0;0,973505;0,0023334;0,000867696; 20; 0.152800;ACO  3950; 3.209470;0,359595;0
1553;PSZ2 G329.57-17.96;268,0001;-63,813; 5.97524;0;0,911493;0,00182581;0,000602905; 21; 0.133000;RXC J1752.0-6348; 3.419472;0,351414;0
1554;PSZ2 G330.07+28.11;220,2318;-28,9273; 5.35565;0;0,981542;0,00231875;0,00081521; 16;;;;;0
1555;PSZ2 G330.53-40.56;320,5243;-63,5959; 4.68190;0;0,942764;0,0015424;0,000706365; 22; 0.217000;SPT-CLJ2121-6335; 3.701717;0,481946;0
1556;PSZ2 G331.10+40.81;214,8295;-17,2045; 5.77876;0;0,915826;0,00150992;0,000417633; 20; 0.299200;WHL J214.833-17.18; 5.987760;0,641103;0
1557;PSZ2 G331.12+62.31;205,5502;2,2563; 6.06633;0;0,891934;0,00486581;0,0018702; 21; 0.076500;RXCJ1342.0+0213; 2.455589;0,244691;1
1558;PSZ2 G331.96-45.74;329,5525;-60,4127; 6.18453;0;0,988789;0,0115555;0,00387772; 21; 0.075000;RXCJ2158.4-6023; 2.084438;0,242717;1
1559;PSZ2 G332.11-23.63;281,8545;-63,467; 4.80771;0;0,999931;0,0118305;0,00612821; -1;;;;;0
1560;PSZ2 G332.23-46.37;330,4691;-59,9399;19,68729;0;0,99289;0,0103749;0,00119861; 21; 0.098000;RXCJ2201.9-5956; 5.770868;0,179193;1
1561;PSZ2 G332.29-23.57;281,7984;-63,2898; 5.22767;0;0,995277;0,00932824;0,00199109; 21; 0.014600;RXC J1847.3-6320; 0.785076;0,100614;0
1562;PSZ2 G332.36+62.19;206,1236;2,389; 5.25274;0;0,957472;0,00148936;0,000570667; 24; 0.376445;RMJ134431.8+022244.3; 5.947719;0,673206;0
1563;PSZ2 G332.87-19.26;273,3002;-61,4589;12,16918;0;0,989049;0,00542387;0,000839877; 21; 0.147000;RXC J1813.3-6127; 5.917648;0,311026;1
1564;PSZ2 G333.59+73.19;201,5451;12,4218; 5.82636;0;0,986845;0,00106004;0,000248736; 21; 0.204000;RXC J1326.2+1230; 4.095102;0,445175;0
1565;PSZ2 G333.89-43.60;324,4571;-60,1201; 8.24170;0;0,962418;0,00196792;0,000529934; 20; 0.318000;SPT-CLJ2138-6008; 6.658943;0,471533;1
1566;PSZ2 G335.14+30.70;223,1025;-24,4982; 7.97688;0;0,982294;0,00722558;0,00218219; 20;;ACO  1977;;;0
1567;PSZ2 G335.58-46.44;328,5284;-57,863;14,59793;0;0,99194;0,012637;0,00173075; 21; 0.076000;RXCJ2154.1-5751; 4.186411;0,164524;1
1568;PSZ2 G336.01-51.27;335,9837;-55,3103; 5.69140;0;0,967674;0,00634518;0,00215152; 21; 0.079100;RXCJ2224.4-5515; 2.037933;0,225244;0
1569;PSZ2 G336.60-55.43;341,5717;-52,7221;14,02867;0;0,992101;0,00785395;0,00113685; 21; 0.096500;RXCJ2246.3-5243; 4.279627;0,169755;1
1570;PSZ2 G336.95-45.75;326,6281;-57,2773; 7.18506;0;0,942629;0,00984611;0,00283751; 21; 0.076000;RXCJ2146.3-5717; 2.473550;0,214531;1
1571;PSZ2 G337.01+38.30;220,266;-17,2071; 4.93692;0;0,964312;0,00182658;0,00077624; 16;;;;;0
1572;PSZ2 G337.12-66.02;353,7726;-45,708; 7.45101;0;0,970347;0,00117079;0,000242412; 22; 0.547261;SPT-CLJ2335-4544; 7.120644;0,559743;1
1573;PSZ2 G337.14-25.98;288,6194;-59,4722; 8.20064;0;0,975915;0,00329468;0,000866265; 30; 0.260000;PLCK G337.1-26.0; 6.584915;0,473729;1
1574;PSZ2 G337.23-12.59;265,3503;-54,7811; 6.08205;0;0,995992;0,00351487;0,00129897; -1;;;;;0
1575;PSZ2 G337.90+23.58;229,8026;-29,0701; 7.78943;0;0,07911;0,00226798;0,000440299; -1;;;;;0
1576;PSZ2 G337.91-12.15;265,2563;-53,9835; 6.67659;0;0,992048;0,0025507;0,000745555; -1;;;;;0
1577;PSZ2 G337.92-64.34;351,6723;-46,6118; 4.60963;0;0,988676;0,00173207;0,000861637; -1;;;;;0
1578;PSZ2 G337.95+22.70;230,4399;-29,7549; 6.03163;0;0,046538;0,00255669;0,00109031; -1;;;;;0
1579;PSZ2 G337.99-33.61;303,6793;-59,2175; 4.96941;0;0,948366;0,00093625;0,000218041; -1;;;;;0
1580;PSZ2 G338.04+23.65;229,8801;-28,9405; 6.05953;0;0,034178;0,0047892;0,00126359; -1;;;;;0
1581;PSZ2 G338.21+23.46;230,1449;-29,0008; 6.07903;0;0,82818;0,00163098;0,000319861; -1;;;;;0
1582;PSZ2 G338.25+22.60;230,7619;-29,6805; 5.79289;0;0,018684;0,0129503;0,00629735; -1;;;;;0
1583;PSZ2 G338.52+22.97;230,7419;-29,2307; 6.10741;0;0,032178;0,00301047;0,000905573; -1;;;;;0
1584;PSZ2 G339.47+63.56;208,2927;5,1673; 5.81381;0;0,875952;0,00506388;0,00273947; 21; 0.078800;RXC J1353.0+0509; 2.506246;0,268795;0
1585;PSZ2 G339.63-69.34;356,1849;-42,7169; 9.22504;0;0,971162;0,00160304;0,00030007; 22; 0.596000;SPT-CLJ2344-4243; 8.861940;0,560028;1
1586;PSZ2 G339.74-51.08;333,759;-53,3557; 4.60878;0;0,92095;0,000687123;0,000162736; -1;;;;;0
1587;PSZ2 G340.09+22.89;232,1195;-28,4241;11,35395;0;0,032983;0,00765527;0,00156314; -1;;;;;0
1588;PSZ2 G340.35-42.80;320,1065;-55,9378; 4.96002;0;0,090652;0,00136253;0,000589591; -1;;;;;0
1589;PSZ2 G340.36+60.58;210,2529;2,8708;15,63451;0;0,991746;0,00483211;0,000667726; 20; 0.252800;RXC J1401.0+0252; 9.750274;0,360971;1
1590;PSZ2 G340.46-52.20;335,0802;-52,4518; 6.44101;0;0,916111;0,00423736;0,00140283; 21; 0.102000;BVH2007 230; 2.535663;0,236691;1
1591;PSZ2 G340.88-33.36;303,0839;-56,8148;26,76462;0;0,994106;0,0520956;0,0035477; 21; 0.055600;RXCJ2012.5-5649; 7.035854;0,051292;1
1592;PSZ2 G340.94+35.07;224,8939;-18,1728;10,48678;0;0,979951;0,00561382;0,000941595; 21; 0.235700;RXCJ1459.4-1811; 7.795695;0,45145;1
1593;PSZ2 G340.97+34.18;225,4561;-18,8788; 4.51858;0;0,820847;0,00106517;0,00030863; -1;;;;;0
1594;PSZ2 G341.09-33.15;302,6889;-56,6366; 6.31977;0;0,954536;0,05801;0,00445776; -1;;;;;0
1595;PSZ2 G341.16+34.81;225,2115;-18,2753; 6.19867;0;0,987951;0,00230422;0,000787905; 20; 0.390000;ACO S  783; 7.421017;0,644114;0
1596;PSZ2 G341.19-36.12;308,0656;-56,4352; 6.35170;0;0,998578;0,00166628;0,000540914; 20; 0.284000;SPT-CLJ2032-5627; 5.744352;0,561162;1
1597;PSZ2 G341.44-40.19;315,2556;-55,7166; 5.93693;0;0,91548;0,00199019;0,00106005; 22; 0.250000;SPT-CLJ2101-5542; 4.765805;0,447422;0
1598;PSZ2 G341.69+50.67;216,3349;-4,9949; 4.84531;0;0,986383;0,0012744;0,000461153; 12; 0.330000;; 5.463793;0,704073;0
1599;PSZ2 G342.32+23.51;233,4872;-26,6588; 4.58750;0;0,997859;0,0161531;0,00378662; -1;;;;;0
1600;PSZ2 G342.33-34.93;305,8533;-55,5751; 9.32386;0;0,973777;0,00266634;0,000606477; 21; 0.232000;RXCJ2023.4-5535; 6.677995;0,448999;1
1601;PSZ2 G342.45+24.14;233,155;-26,0996;15,71413;0;0,034706;0,00727415;0,000823187; -1;;;;;0
1602;PSZ2 G342.51-50.97;332,3826;-51,8228; 5.10203;0;0,995776;0,00402574;0,00188519; 21; 0.106500;RXCJ2209.3-5148; 2.368898;0,327805;0
1603;PSZ2 G342.62-39.60;313,9721;-54,915; 4.99840;0;0,96195;0,0024324;0,000936773; 21; 0.139000;RXCJ2055.8-5455; 3.009487;0,327177;0
1604;PSZ2 G342.82-30.48;298,0496;-55,0635;10,50134;0;0,97911;0,0132379;0,00251274; 21; 0.060000;RXCJ1952.2-5503; 3.244582;0,181262;1
1605;PSZ2 G343.33+83.19;197,6043;21,8705; 6.64070;0;0,909048;0,0019167;0,00062544; 24; 0.279734;RMJ131022.2+215005.6; 5.810870;0,524997;1
1606;PSZ2 G343.46+52.65;216,1078;-2,7398; 4.89943;0;0,960357;0,00126376;0,000442544; 16;;;;;0
1607;PSZ2 G343.68+24.10;234,1435;-25,4147; 5.64388;0;0,034154;0,00298649;0,000905666; -1;;;;;0
1608;PSZ2 G343.92+22.67;235,3521;-26,3669; 6.20506;0;0,022765;0,002719;0,000780227; -1;;;;;0
1609;PSZ2 G344.99-81.88;6,3813;-33,0059; 5.23020;0;0,962188;0,00606537;0,00239777; 21; 0.049100;RXCJ0025.5-3302; 1.454706;0,177969;0
